# timestamp,p_x,p_y,p_z,q_w,q_x,q_y,q_z
2178679000.0,9.617499,-0.6938755,17.24835,0.8831954557507938,0.016877928520513015,0.468363787397314,0.017784406789316472
2282428000.0,10.43572,-0.7209802,17.73582,0.8720495026864942,0.019869649231567303,0.4886351684929033,0.0192492601303247
2386034000.0,11.27339,-0.7448949,18.18861,0.8606881924766624,0.020419395783084524,0.508341391793343,0.01969550701850831
2489649000.0,12.13844,-0.7707228,18.60541,0.849367004798164,0.02125280001891565,0.5269190025589751,0.021917444965287806
2593387000.0,13.02386,-0.7968987,18.98486,0.8382642147812559,0.021889160379394847,0.5443149819798023,0.023562072646034344
2697006000.0,13.92282,-0.8194983,19.33529,0.8275008519387884,0.02325436310403011,0.5604765006090237,0.0238257613156081
2800620000.0,14.84567,-0.8398217,19.65558,0.8172023438244764,0.023141469772535915,0.5753572455633319,0.024674715850945
2904387000.0,15.78819,-0.859011,19.94858,0.8069092281372378,0.02241712380698214,0.5896621146482539,0.026335539784466008
3008111000.0,16.74609,-0.8779579,20.20959,0.7965684634637913,0.022311985523776053,0.6035395775483674,0.026848401249603523
3111717000.0,17.71096,-0.8926428,20.4429,0.7862595643146505,0.02208943281307866,0.616970208007505,0.025606970006395925
3215334000.0,18.69074,-0.9066816,20.64544,0.7761411087428847,0.022486723937915662,0.6296517621246781,0.025258365330981324
3319074000.0,19.69166,-0.9204752,20.81649,0.7661034763768415,0.022879450210613998,0.6417809079434532,0.026062625359988323
3422811000.0,20.70872,-0.9323174,20.9589,0.7559640093180842,0.02294261008549553,0.65365024149134,0.02708163688748275
3526551000.0,21.74157,-0.9423525,21.0745,0.7457503823469988,0.021688073662244917,0.6653116695308159,0.027319902566529997
3630286000.0,22.79076,-0.948405,21.16118,0.7357122351506717,0.021564340157489627,0.6763773798328654,0.027859044018104344
3733924000.0,23.85365,-0.951047,21.21468,0.7262070619178133,0.022420094349137557,0.6865022310697972,0.02890206439450142
3837524000.0,24.93112,-0.9519265,21.24069,0.7173162158336625,0.023863331107002707,0.6956707308487875,0.030499543781273092
3941290000.0,26.02348,-0.9509506,21.24027,0.7091980018939492,0.025269819787555138,0.7038198391953752,0.03220658740895759
4044901000.0000005,27.12723,-0.9489508,21.21564,0.7017612276294735,0.027152727533690777,0.711052548837248,0.03461475950383849
4148625000.0,28.24249,-0.9456288,21.16969,0.6952611711509946,0.028233046193504165,0.7172597429659838,0.03678668390537286
4252293000.0,29.37022,-0.9414386,21.10741,0.6894915603878725,0.029260862235384752,0.7226966535089522,0.03814101600770643
4355974000.0,30.50291,-0.9363594,21.0296,0.6841413678802052,0.029722480439919513,0.7276694271607086,0.03955208827744112
4459609000.0,31.64196,-0.9296868,20.93984,0.6792215703210819,0.02921881587850331,0.7322440780786725,0.040285597028423874
4563217000.0,32.78682,-0.9216773,20.83696,0.6746360779283731,0.028956474270508126,0.7364698319654289,0.04049532763241488
4666947000.0,33.94232,-0.9117462,20.71859,0.6703542955276843,0.029768492597879254,0.7403783222534055,0.03973531493853426
4770559000.0,35.11473,-0.9007201,20.58533,0.66643288138212,0.031126272316911747,0.7439055851701334,0.03876661111136965
4874319000.0,36.30912,-0.8891584,20.43698,0.662743466968549,0.0323016687141842,0.7471679307249092,0.03831164946911688
4977967000.0,37.5268,-0.8781568,20.2789,0.6598457162615127,0.03254842785196787,0.7497359023703483,0.03795138037826989
5081656000.0,38.76733,-0.8670199,20.11085,0.6576102075969026,0.032484760454061706,0.7517140441149623,0.03767693038092569
5185269000.0,40.02403,-0.8564479,19.93253,0.6556010655308726,0.033282395700017946,0.7534376003822604,0.037567370702159264
5288943000.0,41.3055,-0.8460362,19.74648,0.6538559669350039,0.03361253241608196,0.7549826307660403,0.03665786968248419
5392622000.0,42.60679,-0.837548,19.55065,0.6522505454102004,0.03400840801182821,0.7563631668906436,0.036433692754833984
5496314000.0,43.93278,-0.8295496,19.34786,0.6510855010313749,0.03358621427042505,0.7573694603695585,0.036757816273938725
5600026000.0,45.28137,-0.8187903,19.13753,0.650230166794416,0.03295052504394736,0.7580721733527258,0.03796805338846
5703641000.0,46.6485,-0.8059921,18.92231,0.6493709966134509,0.032611983293691936,0.7588007720349121,0.03840775523415461
5807340000.0,48.03559,-0.790753,18.69944,0.6485491120567423,0.03356091558783492,0.7594300580589902,0.039034614278053374
5910955000.0,49.44201,-0.776593,18.47318,0.6481565287146955,0.03363129206549255,0.7597766664511119,0.038748775399458577
6014715000.0,50.87125,-0.7612088,18.23994,0.6478971723185041,0.03458516997427836,0.7599305690265703,0.039225634201246515
6118447000.0,52.31634,-0.7488661,18.00571,0.6478652993131074,0.03459552867915116,0.7599766384830796,0.03884858171550366
6221927000.0,53.78414,-0.7385593,17.76822,0.648044465119764,0.035029414504975084,0.7598279009237389,0.03837801877250313
6325669000.0,55.27561,-0.7282464,17.52865,0.6484944805282695,0.035174697211089914,0.7594326880130722,0.038466112069169285
6429280000.0,56.7869,-0.7193216,17.28947,0.6491052475579512,0.034492665279854166,0.7589375105677896,0.038555008595373655
6533021000.0,58.3197,-0.7090229,17.04698,0.6495115488085998,0.03507914653605716,0.7585597468434305,0.038617507835000855
6636673000.0,59.87004,-0.6982294,16.80555,0.649961259797245,0.035362666510560276,0.758181202887978,0.038224418470134545
6740399000.0,61.44932,-0.6898538,16.56009,0.6503024374713336,0.03592971658529584,0.7578563308987512,0.038335062301046795
6844097000.0,63.04564,-0.682234,16.31483,0.6507120197750887,0.03577818250251856,0.7575202275236727,0.03816927913288854
6947755000.0,64.66146,-0.6742945,16.06555,0.6510758015896992,0.0358058178189582,0.7571387023431908,0.039487079009664625
7051471000.0,66.29273,-0.665932,15.81429,0.6513469786373672,0.03566498902199312,0.7568514074092215,0.040633349366187246
7155209000.0,67.93358,-0.6566595,15.56429,0.6516063754054927,0.036360404996999954,0.7565752202812855,0.0409998601911578
7258923000.0,69.59146,-0.6495479,15.31065,0.6519250036038756,0.037935439707057074,0.7562228934046111,0.04100765271357584
7362568000.0,71.26348,-0.6455501,15.06048,0.6521912311100156,0.03760450138380946,0.7560195360161187,0.04082843005614759
7466210000.0,72.94957,-0.6411509,14.80708,0.6522689517461457,0.03761684755163929,0.7559362295598148,0.04111695765924451
7569925000.0,74.65679,-0.6351425,14.55382,0.65239660084923,0.036886731885420604,0.7558443842132292,0.04144045203069077
7673572000.0,76.37583,-0.6266393,14.29583,0.6525092913276773,0.03759959431329779,0.7556789942920001,0.04203751686718764
7777286000.0,78.11207,-0.6192733,14.03765,0.6524985551579615,0.037887402849462876,0.7556632592805209,0.04222817537658077
7881024000.0,79.86417,-0.6121849,13.77611,0.65247546144837,0.03838785433381464,0.7556693122965831,0.042024222783909625
7984696000.0,81.62656,-0.6069533,13.51471,0.652345261431857,0.03843475746301533,0.7558046356358717,0.0415665978579976
8088400000.0,83.40315,-0.6037449,13.2493,0.6519320999775522,0.03813598268281195,0.7562039378347,0.041058351732239505
8192118000.000001,85.19377,-0.601808,12.98,0.6514790783747731,0.0381830894426716,0.7566195972967056,0.04054438440943946
8295863000.000001,87.00538,-0.5994816,12.70711,0.6511268476948682,0.037586138389861724,0.7569622430141767,0.04036425476617689
8399546000.000001,88.82747,-0.5948763,12.42843,0.6507555742708075,0.037455344603268326,0.757273237795546,0.0406389349610982
8503235000.0,90.66661,-0.5892579,12.14861,0.6506534954790876,0.036247732371908106,0.7574517786955273,0.04003665407749993
8606978000.0,92.51613,-0.5822604,11.86127,0.6501021825650335,0.03651428290626286,0.7579364850399446,0.03957453743652753
8710698000.0,94.38417,-0.576158,11.56935,0.6490924913191277,0.03655046926990133,0.7588446354946131,0.038701680717066464
8814436000.0,96.26377,-0.5690865,11.26751,0.6476142373294563,0.03672125724667748,0.7600784508890306,0.039090886003535455
8918107000.0,98.15387,-0.5670654,10.95901,0.6458477182884974,0.03575262623532862,0.7616566614748745,0.03849161635690249
9021867000.0,100.0527,-0.5652429,10.63988,0.6440255639630027,0.034567109948329594,0.7632691746938418,0.03816221736401471
9125548000.0,101.9553,-0.5641477,10.30991,0.6421948225795299,0.034593483406548976,0.7648463829727086,0.037404695045033645
9229148000.0,103.8698,-0.5624452,9.966128,0.6403433082272186,0.03513427468403381,0.7663836123349531,0.037177803801145035
9332783000.0,105.791,-0.5643553,9.611618,0.6385215908292247,0.03553698247765639,0.767916515947861,0.036490073387121146
9436507000.0,107.7248,-0.5687973,9.246382,0.6366397886546222,0.035381966869547504,0.7695138455046739,0.03586554751915805
9540126000.0,109.6683,-0.5717942,8.871585,0.6347321757006026,0.03422626308554243,0.7711539626719514,0.035569564249865265
9643856000.0,111.6206,-0.5733449,8.486629,0.6326501212607494,0.03349108416122645,0.7729209939465911,0.03500440639517466
9747566000.0,113.5815,-0.5728043,8.086921,0.6304581224075,0.03280422507616468,0.7747352747247261,0.035095481258495306
9851216000.0,115.5478,-0.570538,7.674193,0.6282759843635255,0.03267592996667156,0.7765049528842377,0.035236759486426475
9954854000.0,117.5182,-0.5680584,7.246929,0.626077721495851,0.03322921782676839,0.7782643211997192,0.03503073046233845
10058450000.0,119.4963,-0.5658779,6.808278,0.6237935890531916,0.03335278262393712,0.7801097150509514,0.03461188568254756
10162270000.0,121.4861,-0.5645652,6.351224,0.6214134089908007,0.03341538155654683,0.7819903549940288,0.03492666743585897
10265950000.0,123.4817,-0.5636678,5.883248,0.6191758795645398,0.03314561119735136,0.7837919791308627,0.034535953352377836
10369540000.0,125.4794,-0.5607338,5.403529,0.6170938575068914,0.033023750377827246,0.7854479495327967,0.03429462804832094
10473330000.0,127.4889,-0.5591517,4.911013,0.6150078231647874,0.032608802363431985,0.787119677958126,0.033832765562809744
10577010000.0,129.5004,-0.5556139,4.402279,0.6131854793507581,0.03310036162314344,0.7884883799112882,0.03455443124506923
10680800000.0,131.5233,-0.5494115,3.880107,0.6115942771739037,0.03319591883191125,0.7896622154412785,0.03583373557707083
10784490000.0,133.5486,-0.5427542,3.348158,0.6100796551358355,0.03400536585314457,0.7907918719624284,0.0359814496746887
10888380000.0,135.5837,-0.5360354,2.806947,0.608818096034987,0.034199339740804725,0.7917547608593265,0.03599068988248258
10992100000.0,137.625,-0.5295973,2.257989,0.6074342409440875,0.03380750426787411,0.7928429893657146,0.035786726554622506
11096280000.0,139.6797,-0.5224538,1.699296,0.6058316323588409,0.033416754854124875,0.7941083891784751,0.035259324508687996
11199650000.0,141.7304,-0.5179993,1.132152,0.60399540487966,0.033224796135200074,0.7955497859392356,0.034441281887676554
11303360000.0,143.7927,-0.5127373,0.5515872,0.6021607906258394,0.0328320428753091,0.7969639840288693,0.03424685904327914
11407080000.0,145.8618,-0.5061993,-0.0413721,0.6002522608120525,0.03289663636771906,0.7983963861023556,0.03432557886486272
11510570000.0,147.9305,-0.5006247,-0.6449311,0.5983775968458942,0.03284619693078676,0.7998185369525661,0.033995395087763204
11614180000.0,150.0068,-0.4959689,-1.261108,0.5964719379817268,0.032842870996415724,0.8012521880379919,0.03372690601531942
11718020000.0,152.0968,-0.4898301,-1.892338,0.594729865890145,0.03237348923865767,0.8025491105547398,0.03410672896366255
11821430000.0,154.1812,-0.4829921,-2.533182,0.5929368810914448,0.032524154676045136,0.8038552646227574,0.034420167670062715
11925060000.0,156.2753,-0.4753909,-3.187653,0.5912525802959974,0.03297552836788542,0.8050654955338608,0.034677784286243726
12028650000.0,158.3734,-0.467684,-3.851462,0.5897114864971947,0.033342207767941535,0.8061950500321227,0.034324935223994456
12132140000.0,160.4737,-0.4608735,-4.525316,0.5881445086942032,0.03411875707262009,0.8073319521615836,0.03372041410837839
12235950000.0,162.5875,-0.4555311,-5.211974,0.5866725229547775,0.03445957489661122,0.8083835304913977,0.033822420642001895
12339620000.0,164.7037,-0.4525483,-5.908582,0.585225196947481,0.03461508883779869,0.8094410107797627,0.03344420054911554
12443230000.0,166.8257,-0.4495307,-6.614701,0.5837278474395915,0.03456619403436006,0.8105252589730252,0.03340333696250301
12546850000.0,168.9537,-0.4456125,-7.331463,0.5820159763567863,0.03448440067233964,0.8117537021239797,0.033528442608322655
12650590000.0,171.0871,-0.4416744,-8.063072,0.5803593891994155,0.03493311530295092,0.8128948314825557,0.03412696547101024
12754210000.0,173.2245,-0.4365523,-8.806086,0.5789156457715464,0.03592274744762847,0.8138511687624768,0.034821062601217735
12857820000.0,175.3665,-0.4294089,-9.557829,0.5777194840036725,0.035946660195644596,0.8146752782582155,0.0353868113597213
12961450000.0,177.5169,-0.420933,-10.31827,0.5765713051508782,0.03566550276002282,0.8154882846297223,0.035670150282283944
13065050000.0,179.6714,-0.4118277,-11.0856,0.5753930631463805,0.035257191254520544,0.8163555133899894,0.03526229013598455
13168790000.0,181.8303,-0.4043634,-11.86225,0.5740767206313023,0.03549700469684203,0.8173183602470374,0.03415522639152057
13272410000.0,183.9969,-0.3985802,-12.64986,0.5726309642682373,0.03585655533290254,0.8183422718552575,0.03352629260242016
13376170000.0,186.1699,-0.3990509,-13.44797,0.5712399506629704,0.035716274298566816,0.81936829924134,0.03232424345828368
13479770000.0,188.344,-0.4000549,-14.25545,0.569783462020195,0.03576268580562484,0.820422029113189,0.03123348936713443
13583380000.0,190.5195,-0.4013833,-15.07493,0.5681166724230541,0.035957118199167894,0.8215527668652832,0.031647802795215986
13687000000.0,192.7087,-0.4038655,-15.90879,0.5665713063540576,0.03527851259155859,0.8226400742193097,0.03186988631972794
13790730000.0,194.901,-0.4035663,-16.75316,0.564944171587278,0.03491194039717266,0.8237630669100434,0.032150412162643395
13894440000.0,197.093,-0.4021162,-17.60738,0.5632120113128051,0.03496841160664382,0.8249391876370128,0.03232301352718212
13998450000.0,199.2958,-0.4006638,-18.47484,0.5616911317324517,0.03467109858547095,0.8260041996254681,0.03190689043269569
14101800000.0,201.4804,-0.4011965,-19.34449,0.5600317438945698,0.03449562269715366,0.8271607464479563,0.03129852042513339
14205920000.0,203.6882,-0.4030819,-20.23459,0.5585813473581417,0.03445683927586366,0.8281411159559485,0.03133523055470644
14309200000.0,205.877,-0.4061955,-21.12723,0.5572993886694932,0.034918551476978185,0.828975961676851,0.03157437431365571
14412870000.0,208.0748,-0.408323,-22.03665,0.5561426977246168,0.035311738354834685,0.8297143958173498,0.03213101734142782
14516540000.0,210.2746,-0.4072563,-22.95396,0.5549234321058383,0.03545110270760402,0.8304989929454556,0.03278149681262666
14620330000.0,212.4744,-0.4051777,-23.87896,0.5537697517627996,0.035918707471741876,0.8312393569510836,0.03301575293213244
14723680000.0,214.6697,-0.4036944,-24.80688,0.5526029347200229,0.03638214966723138,0.8320052538593861,0.03276573324050309
14827390000.0,216.8716,-0.4053455,-25.7452,0.5513664110751498,0.036184210750728085,0.8328466324178715,0.032438719158847135
14931630000.0,219.0854,-0.4089666,-26.69513,0.5501262233302746,0.036238771148977146,0.8336859252693173,0.031869544675493154
15034850000.0,221.2752,-0.4145729,-27.6423,0.5487962813841855,0.03654819128893947,0.8345656515368115,0.03141726479715245
15138550000.0,223.4748,-0.4227878,-28.5989,0.5477153533436209,0.03595715982964569,0.8353313429756312,0.030602643859419482
15242180000.0,225.6743,-0.432373,-29.5663,0.5463683214862364,0.036182956857482566,0.8362068835695537,0.03050407809223228
15345730000.0,227.8686,-0.4418329,-30.54211,0.545164717405477,0.03663544017338261,0.8369352100416412,0.031507611970170726
15449500000.0,230.0656,-0.4485622,-31.5245,0.5440121941816781,0.03642350111706403,0.8376783210271674,0.031923214579946624
15553070000.0,232.2584,-0.4502008,-32.51137,0.542580170341302,0.03587320387706724,0.8386280727709029,0.031981675324460154
15656680000.0,234.4478,-0.4516442,-33.50409,0.5411966440920715,0.03557828816378674,0.8395579391962789,0.031350351948765336
15760420000.0,236.6402,-0.4545615,-34.50713,0.5396693078009092,0.03490605926223877,0.8405825144350259,0.030978083713462317
15864040000.0,238.8266,-0.456504,-35.51552,0.5381125355295173,0.03425207708346627,0.8416066114489117,0.030983961769645393
15967780000.0,241.0098,-0.4583595,-36.53355,0.5364692494302942,0.03405453555361346,0.842670579061881,0.030778697299242496
16071400000.0,243.1866,-0.4598154,-37.55871,0.5347954234774844,0.03362027747502427,0.8437540324329016,0.030702845523802626
16175170000.000002,245.3571,-0.4618584,-38.59114,0.5329856707939491,0.03365472300548304,0.8449137918595735,0.03023770284306921
16278759999.999998,247.5244,-0.461475,-39.63198,0.5310940536414459,0.03304163794361609,0.8461304768387086,0.030175694083151045
16382370000.000002,249.6839,-0.461446,-40.68364,0.5292857935513999,0.03300401531106764,0.84726469252831,0.030163297447727378
16486210000.0,251.8424,-0.4628392,-41.74631,0.5276065838527509,0.0334745079656775,0.848296045590748,0.03007605404280317
16589730000.0,253.9896,-0.4623208,-42.81371,0.525893694087875,0.033290823522074554,0.8493690449315373,0.029996151418455342
16693380000.000002,256.1425,-0.4599411,-43.89031,0.5241724501515972,0.03303937849737656,0.8504576825572364,0.02955287041817366
16796959999.999998,258.2951,-0.4566041,-44.97777,0.5224465975693121,0.03290458544523502,0.851521282774725,0.02963690143407793
16900690000.0,260.4446,-0.451586,-46.07408,0.5207670256546137,0.0332917670861799,0.8525354187281263,0.029609509438428154
17004320000.0,262.5925,-0.4468931,-47.18398,0.5190373432922551,0.03399018521576664,0.853552944887073,0.029870953311212846
17107930000.0,264.734,-0.4443228,-48.30007,0.5174095245005588,0.035170883852273925,0.8544862075177764,0.03006183705369516
17212260000.0,266.892,-0.442692,-49.43452,0.5159876973263408,0.035644804712001855,0.8553217159095349,0.03018122592726803
17315330000.0,269.0255,-0.4394885,-50.56793,0.5145070524769556,0.0367731145335235,0.85616537289188,0.030184188905575844
17418950000.0,271.1744,-0.4357941,-51.72041,0.513139409067327,0.037980888770958204,0.8569378979670507,0.03004726240467146
17522740000.0,273.3318,-0.4312748,-52.88771,0.5117429659237123,0.03841406189177922,0.8577489403819626,0.03017038200283862
17626280000.0,275.487,-0.4244063,-54.06212,0.5101329431699311,0.038922409497004117,0.8586888128337461,0.03004911056758633
17730020000.0,277.658,-0.4182424,-55.25311,0.5085535639583951,0.03860345994614771,0.8596549001945736,0.029605709531414875
17833610000.0,279.8273,-0.4128268,-56.45514,0.5068997467227743,0.03911711354810351,0.8606102241278669,0.029538793588005173
17937820000.0,282.0168,-0.4105826,-57.67414,0.5052787485337492,0.038894662703200175,0.8615907095710069,0.02901793711312695
18041020000.0,284.1885,-0.4095589,-58.89251,0.5039394660139354,0.038350577125850396,0.8624204059459957,0.028377653808022145
18144610000.0,286.3724,-0.4079618,-60.12956,0.502550663392001,0.03871668833539358,0.8631971567984534,0.028888012456137323
18248220000.0,288.5702,-0.4045488,-61.38495,0.5015146571529842,0.03916713478493799,0.8637503883829142,0.02973635454840412
18351820000.0,290.7704,-0.3986685,-62.64929,0.5004776769971256,0.03931206087791894,0.8643299187587115,0.030173634776916994
18455670000.0,292.9827,-0.3908822,-63.92341,0.4993776974858242,0.039288546821779985,0.8649649799052311,0.030230925886125325
18559140000.0,295.1953,-0.3821466,-65.20624,0.4982550180694368,0.03889019726828566,0.8656265745655077,0.03033352816677535
18663050000.0,297.4212,-0.3713999,-66.50521,0.4969538166312446,0.039089506919912566,0.8663457803968473,0.03088532617562802
18766280000.0,299.6423,-0.3587114,-67.80874,0.49586650834250634,0.039213647766004466,0.8669519341170059,0.031193583697253946
18869920000.0,301.8763,-0.3470056,-69.1256,0.4948663666688627,0.039291515459569645,0.8675379986488183,0.030680235547532974
18973530000.0,304.1141,-0.3372516,-70.4517,0.4937024787555036,0.03973195094067182,0.8682278267337087,0.029320222208927448
19077140000.0,306.3593,-0.3307952,-71.79168,0.49208091913501206,0.03901463305452094,0.86919218688044,0.028968425860945408
19180870000.0,308.6134,-0.3233356,-73.14403,0.48991409195106356,0.03748193428811318,0.8704838858766744,0.028932534262166257
19284530000.0,310.8714,-0.3126191,-74.51245,0.48751736905780846,0.03603168750537751,0.8718859560663471,0.029041556031643302
19388220000.0,313.1301,-0.2971879,-75.90012,0.48512940302660595,0.03518139693982668,0.8732456710020889,0.029218653366003284
19491840000.0,315.3852,-0.2796424,-77.30725,0.48287268015971735,0.03535361377851848,0.8744842873533174,0.029348388717804465
19595460000.0,317.6383,-0.2578412,-78.72988,0.4806562855670634,0.03627586958697303,0.875644086897552,0.03001715362813599
19699070000.0,319.8954,-0.2381554,-80.17271,0.4786622546812152,0.03698451826662665,0.8766979344577144,0.03025430662993594
19802840000.0,322.1579,-0.2197853,-81.63211,0.4767474002313945,0.03704013167605773,0.8777260261634313,0.030609933246878288
19906420000.0,324.412,-0.2016825,-83.10009,0.4747093588836631,0.036644865994820294,0.8788060044191487,0.03175192878132746
20010030000.0,326.6626,-0.1825361,-84.57972,0.4727086761530773,0.035791924630087506,0.8799157388961432,0.031839253504656044
20113650000.0,328.9055,-0.1608324,-86.06826,0.47073861280335877,0.035506431067425445,0.8809904145763088,0.03162817088431381
20217270000.0,331.1477,-0.1383913,-87.57051,0.468618970596032,0.03516847959287391,0.8821260009937246,0.03183012427654682
20320880000.0,333.384,-0.1125608,-89.08675,0.4664214682672179,0.03535285676519412,0.8832420054393788,0.03293553226253604
20424500000.0,335.6133,-0.08455148,-90.61426,0.46433073322035034,0.03555550378062141,0.8843230010689714,0.03325065590820725
20528120000.0,337.8389,-0.05242768,-92.15154,0.4624130334090097,0.03473974238156762,0.8853715863808352,0.03293160886175298
20631730000.0,340.056,-0.01599584,-93.70014,0.4605416303425363,0.03420492273484714,0.8863469179206442,0.033474932034530815
20735350000.0,342.2752,0.02333862,-95.26502,0.4589449434419605,0.033943379886796965,0.8871570238045783,0.03420235321025724
20838960000.0,344.4892,0.0633751,-96.83616,0.4574747582481724,0.03320539953453025,0.8879713952514628,0.03348205822076173
20942580000.0,346.701,0.1024766,-98.41195,0.4559660765581453,0.03175846257118768,0.8888588323332249,0.03187966854441951
21046320000.0,348.9103,0.1402984,-99.99813,0.4543360853223177,0.03062511603941247,0.8897727092357299,0.03074654030738095
21149940000.0,351.1094,0.1754218,-101.5909,0.45267366544191295,0.029012599790276077,0.8906645869001152,0.03100669783835972
21253550000.0,353.3107,0.2141195,-103.2033,0.4509884752794609,0.028841083957806476,0.891495631526888,0.03182964042713851
21357170000.0,355.4996,0.2539708,-104.817,0.44931602932024167,0.02859667510461004,0.8923573300724701,0.03155521248202804
21460820000.0,357.6809,0.2903191,-106.4411,0.4477466374289939,0.02833019319789175,0.8931827734636458,0.03073893316608016
21564620000.0,359.867,0.3297903,-108.0781,0.446038855036543,0.026251012811182785,0.8940709244092876,0.03158173918578442
21668140000.0,362.0386,0.3801369,-109.7167,0.44435236557640884,0.02476669785728494,0.8949514665640116,0.03161421165900536
21771790000.0,364.2051,0.433594,-111.3631,0.4426840687986885,0.024638664870755504,0.8957889242368007,0.031399914647974835
21875360000.0,366.3626,0.4855505,-113.0176,0.4411486774750661,0.024348044336095238,0.8965579502934572,0.03128672025960003
21979040000.0,368.5148,0.5357534,-114.6817,0.43967046999154863,0.024210606490340333,0.8972824475401086,0.03143141242790017
22082650000.0,370.6543,0.5857535,-116.3494,0.43810363241675115,0.023583282059559993,0.8980437025824051,0.03203973037701842
22186210000.0,372.7925,0.6347512,-118.0262,0.4365644143358383,0.022657667535264044,0.8988505955973753,0.03107650288741728
22290250000.0,374.9322,0.6806409,-119.7055,0.43507407089308286,0.019370476238730124,0.8997636420520829,0.02758126044938212
22393570000.0,377.0444,0.7141844,-121.3733,0.4332577200487785,0.01705054455209595,0.9008477669396214,0.021687041027046997
22497250000.0,379.1489,0.732239,-123.0734,0.43148777671331495,0.022478921335972072,0.9015845237812081,0.021408949548819202
22600850000.0,381.246,0.7514499,-124.7861,0.4308502815666392,0.02509733150606807,0.9017330608369679,0.024812211082759345
22704440000.0,383.3531,0.7912642,-126.4979,0.42993890907771853,0.021975798022854338,0.9020782856776425,0.03040337598369231
22808100000.0,385.4625,0.8581189,-128.2062,0.4284222925841688,0.01774857095733527,0.9028023992905362,0.032972037867692615
22911770000.0,387.5638,0.9375737,-129.914,0.4266744509825656,0.01441816822474057,0.903685102352623,0.03307967789593261
23015390000.0,389.6489,1.01544,-131.6273,0.4250512035967039,0.013888597914358373,0.9044765637309197,0.03256880148968241
23119010000.0,391.7168,1.088896,-133.3507,0.4234929348955833,0.016617704475111773,0.9051477043980966,0.032942665562444344
23222650000.0,393.78,1.154913,-135.0831,0.4221886974188331,0.01999227525131095,0.9057259712830446,0.03189792540981934
23326370000.0,395.8385,1.214067,-136.8244,0.4206884571577831,0.021416508712354336,0.9064324271935339,0.030705212925767913
23430070000.0,397.8934,1.272858,-138.5702,0.41899282962848394,0.020952861491234456,0.907217744038552,0.031015338412562467
23533710000.0,399.9429,1.334967,-140.3176,0.4172939966611817,0.020991100795706305,0.9079737365967537,0.03176141823739703
23637320000.0,401.9775,1.399861,-142.0688,0.41586311143932697,0.021031456588243385,0.9086039684389589,0.03247120131368824
23741080000.0,404.0132,1.46395,-143.8398,0.41474689178185514,0.021331668644778572,0.9091000148575912,0.03266708827010524
23844680000.0,406.0396,1.53057,-145.6094,0.4138988110532837,0.021405709981390214,0.909477411990038,0.03286954317865576
23948430000.0,408.0639,1.596786,-147.3861,0.413145425579773,0.021768769630011217,0.9098056638853964,0.03302471730926438
