# w_x,w_y,w_z,a_x,a_y,a_z
0.0050187105773164,-0.038210292606137,-0.42332166407984,-0.50954945486254,-4.0397480243744,9.9858200777746
0.011594903990719,-0.037221748715217,-0.42483641446786,-0.54585703663316,-3.9510908207183,10.022087066108
0.015926168392111,-0.038734986407934,-0.42704345229768,-0.56485348113818,-3.8562321976105,9.9719290061922
0.017449243133294,-0.042049238446744,-0.42855643445303,-0.54054545896746,-3.931887367969,10.043204655263
0.0208348566633,-0.042188852679733,-0.42986796928508,-0.51448364012234,-4.0907092627736,10.094458956974
0.026336128163805,-0.040806024777773,-0.43085077389231,-0.51858109410399,-4.1273678733576,10.036505113428
0.030811208939234,-0.044729121061107,-0.43166965780847,-0.47848892998839,-4.1692826923539,10.017304346414
0.035738527598349,-0.046181252901941,-0.4325547091372,-0.40352059049013,-4.1626852885008,10.057833694452
0.038546748458597,-0.04229606496665,-0.43348400276662,-0.45703750191661,-4.1119874952257,10.023988640284
0.039178736189807,-0.042167655221652,-0.43420640235162,-0.54409187662912,-4.0097343709419,9.9166653442413
0.036499925761336,-0.043782006938404,-0.43642694199888,-0.56930809513475,-3.9312042153006,9.7817155426051
0.030337936897136,-0.044680205897644,-0.43654440069905,-0.55885188086454,-4.1538785830055,9.6995132112143
0.028862246362565,-0.050842175012997,-0.43652274059419,-0.53635909873486,-4.4055217955547,9.8574012295322
0.031923409408181,-0.052413848761048,-0.43592232950506,-0.50959023392463,-4.3742885262215,10.081141045102
0.035320397996954,-0.04945827144689,-0.4367559800793,-0.48551669883593,-4.0291852472882,10.125834888337
0.028801338297411,-0.046929530729857,-0.43702208306741,-0.46137919401054,-3.784627460195,10.091854655086
0.017317137552799,-0.044046601120378,-0.4378842706073,-0.45614731490896,-3.8482533411658,10.086536456823
0.0075210669198791,-0.042254610952322,-0.4387191300162,-0.45422021767262,-4.0167853399909,10.0428509883
0.0035174068818972,-0.043170419309473,-0.43935376051377,-0.46809218502173,-4.0431125389923,9.974803340055
-0.0010392041503874,-0.043132856413052,-0.44001769643671,-0.45666335726847,-3.9227206581434,9.8843228390467
-0.0061408235278293,-0.045007427951095,-0.4395425419712,-0.4530238536782,-3.9042075594219,9.9283144131897
-0.010255199998655,-0.04726831375843,-0.44204416067552,-0.42720527562647,-3.9645514255086,10.159987251211
-0.011212919998857,-0.045789566694666,-0.44261653657419,-0.3885194842825,-3.9636137116823,10.31120416353
-0.011767481999028,-0.040706131690466,-0.44389205608806,-0.37810656164012,-3.85109665493,10.305623539
-0.013228859699174,-0.037927211936896,-0.44474524767485,-0.3909305773941,-3.7851421566905,10.25448500815
-0.015800030744298,-0.038947630146362,-0.44464846052363,-0.40156099078499,-3.9201958331869,10.350922256928
-0.015680026132653,-0.037674485624407,-0.44562519144508,-0.37177684216724,-4.0098814582089,10.457823918388
-0.013719522212755,-0.033590812780746,-0.44727741272832,-0.38294031584215,-3.9782192394775,10.50259533063
-0.014090093880842,-0.031343690863634,-0.44745480081907,-0.37291426846583,-4.0153563535559,10.575976031036
-0.014180079798716,-0.029033137234089,-0.44825358069621,-0.32435712819596,-4.1081829005225,10.59583962638
-0.010860567828908,-0.023124166648976,-0.44908404359178,-0.32662855896656,-4.1720254654441,10.572673682423
-0.007929482654572,-0.019484541651629,-0.44971793705301,-0.34570427512158,-4.1641016456275,10.50894263006
-0.0063020602563862,-0.016102860403885,-0.44984424649506,-0.37219363385334,-4.2193763987834,10.424396235551
-0.0034052512179283,-0.014611431343302,-0.4501121095208,-0.37423458877534,-4.4237399389659,10.372661800218
0.003882536464761,-0.015037216641807,-0.45024379309268,-0.35094940045904,-4.509623948121,10.338827530185
0.011845655995047,-0.010810634145536,-0.45036772412878,-0.40680199039018,-4.4143553559029,10.305058400658
0.01536980759579,-0.0089490390237055,-0.45051206550946,-0.49282669183166,-4.2316020525174,10.163959640559
0.014546336456421,-0.01161018317015,-0.45117025568304,-0.49559768805691,-4.2800967446398,10.144360694475
0.013682885987958,-0.012322655694627,-0.45083271733059,-0.47746303484837,-4.4352722329438,10.127836590304
0.015350453089764,-0.0096297573404331,-0.451889809731,-0.53143857962112,-4.5145213980023,10.125221101758
0.0166358851263,-0.011366793739368,-0.45184183827135,-0.53896279267795,-4.4553731883019,10.122352936495
0.017515502357355,-0.011364274678463,-0.45126556253065,-0.49719337377626,-4.2924022100566,10.09076999602
0.013530677003752,-0.0083381334766935,-0.45127822815105,-0.54313936770982,-4.2035268785481,9.9405794966173
0.0095105754531888,-0.012383913455189,-0.45054799392839,-0.52307846255335,-4.3289528467659,9.9276225721247
0.0090874891352105,-0.017619826436911,-0.45012229483913,-0.46530169317034,-4.474834919751,10.061524186306
0.012308365764929,-0.014448852471374,-0.44935095061326,-0.47607143919479,-4.4443346817884,10.12909555836
0.01604961090019,-0.013090024600668,-0.44941680802127,-0.53009072331557,-4.2879244795201,10.127641224606
0.015214169265161,-0.017191020910568,-0.45044328681808,-0.47978211481824,-4.2131008075921,10.195630040915
0.011687043875387,-0.013208367773983,-0.45126479379537,-0.4716547975955,-4.1730806864533,10.126355534778
0.0091629872940789,-0.0091961126078854,-0.45156257472606,-0.54799657795618,-4.2015085834853,9.9402422045612
0.0056315391999671,-0.016407195716703,-0.45083018851716,-0.49623209126275,-4.3592022959625,9.907355873877
0.007744808319972,-0.019283116359197,-0.45079116023958,-0.39560727757334,-4.4701119515681,9.9449974927955
0.012628087071976,-0.014646148905318,-0.44980848620364,-0.47987618593734,-4.3053201588329,9.8203328688762
0.01364087401118,-0.01775172656952,-0.4500847132731,-0.58498475804674,-4.172327135008,9.7620529385447
0.010604742909503,-0.025144967584092,-0.44942550628213,-0.50389704433973,-4.3236130647568,9.869084997763
0.013173531473077,-0.022840222446478,-0.45038468033981,-0.47589248768877,-4.4582061050433,9.8580622480986
0.018306001752116,-0.020836189079506,-0.45027597828884,-0.59484361453545,-4.3916201892868,9.7268479108838
0.019821601489298,-0.02962676071758,-0.44853208154552,-0.55297207235513,-4.3734521608938,9.6641257242512
0.021052861265904,-0.034664246609943,-0.44710976931369,-0.43816626150186,-4.5279143367597,9.7780768656135
0.026675932076018,-0.033396109618452,-0.44402730391663,-0.44582132227658,-4.6724221862457,9.9738303357715
0.034655042264615,-0.032895693175684,-0.44193820832914,-0.4104331239351,-4.6126288583089,10.104400785406
0.041785285924923,-0.030266839199332,-0.44069347707977,-0.34741315534483,-4.4809695295625,10.062175667595
0.044367493036185,-0.025267813319432,-0.4398769555178,-0.36788618204311,-4.4777191001282,9.9310043174557
0.046266869080757,-0.025352141321517,-0.43967491219013,-0.43522325473664,-4.5793562351089,9.8641936698373
0.048718338718643,-0.025875320123289,-0.43873967536161,-0.50429476652615,-4.5707227998426,9.7791746193617
0.049234587910847,-0.025882022104796,-0.43814872405737,-0.53924555154722,-4.4783043798662,9.6623434264575
0.04833539972422,-0.031433218789077,-0.43667591544877,-0.50838371881514,-4.3983537228863,9.6391019124888
0.044253089765587,-0.034281235970715,-0.43627152813145,-0.45395116099287,-4.3138656644533,9.7580216256155
0.039260626300749,-0.032749550575108,-0.43529629891173,-0.43358848684394,-4.1856208147853,9.7814483817732
0.031538532355637,-0.033718617988842,-0.43458135407497,-0.40836021381735,-4.1238626925675,9.9069911245072
0.024575752502291,-0.033373825290515,-0.43462165096373,-0.37229118174475,-4.0696132886824,10.069802455831
0.018844889626947,-0.026329251496938,-0.43541190331917,-0.37650750448303,-3.96110129538,10.025537087456
0.011026156182905,-0.025279363772397,-0.43555561782129,-0.37521637881058,-3.852966101073,9.924131524338
0.0044807327554695,-0.026641459206538,-0.4351962751481,-0.35338892198899,-3.9494961859121,9.9821917956873
0.00096162284214906,-0.025328740325557,-0.43579533387588,-0.35654058369064,-4.0644717580253,10.055798026334
0.0027313794158267,-0.021355429276724,-0.4369720337945,-0.41324949613705,-3.9940059943215,10.057328322384
0.0032651725034527,-0.022736114885215,-0.43612572872533,-0.41681207171649,-3.9341250951733,10.064959074026
0.0031158966279348,-0.025087197652433,-0.43756336941653,-0.35858026095902,-3.9538463308973,10.202905212922
0.0043195121337446,-0.022444618004568,-0.43901186400405,-0.32328822181516,-3.9822343812627,10.300524430984
0.0054160853136829,-0.019080925303883,-0.44057008440344,-0.29276498854289,-3.9664942240733,10.282325766337
0.0074866725166305,-0.0182557865083,-0.44156157174292,-0.29488524026146,-3.9415950904623,10.234651901386
0.0086811716391359,-0.016591418532055,-0.44248833598149,-0.34332245422224,-3.9958358268929,10.209744116178
0.010339995893266,-0.017081705752247,-0.44187808558426,-0.3529040860889,-4.111075452859,10.289672498751
0.012714496509276,-0.01709794988941,-0.44273037274662,-0.31330347317557,-4.1340291349302,10.426566623939
0.015026822032884,-0.011144757405998,-0.44282031683463,-0.33890795219923,-3.9962797646906,10.465151630348
0.013075798727952,-0.0063545437950987,-0.44387626930944,-0.39202175936935,-3.889467799987,10.365903885796
0.0082419289187589,-0.0068743622258339,-0.44474082891302,-0.34551849546394,-3.923447629989,10.284603302926
0.0039951395809451,-0.0018397078919588,-0.44597220457607,-0.31299572114435,-3.9878804854906,10.121282807487
0.0016933686438033,0.001815748291835,-0.44687187388966,-0.3785163629727,-3.941263412667,9.8864453863643
-0.0022791366527672,-0.00097661395194022,-0.44713109280621,-0.3826989085268,-4.008078900767,9.7554285784096
-0.0034147661548521,-0.0058251218591492,-0.44683992888528,-0.30087407224778,-4.1947420656519,9.7707242916482
0.0015104487683757,-0.0050833535802768,-0.44818243955249,-0.33179296141061,-4.2126607558041,9.836255647901
0.0071158814531194,-0.0048743505432353,-0.44930707361961,-0.46079401719902,-4.0109616424335,9.8910723007158
0.0064009992351515,-0.00772519796175,-0.45030801257667,-0.42126991461917,-3.9064473960685,9.9775664556085
0.0041358493498787,-0.0067419182674875,-0.45194631069017,-0.35080442742629,-4.0592602866582,10.069821487267
0.0051549719473969,-0.0010356305273644,-0.45392986408664,-0.36791876331235,-4.0811512436595,10.059798264177
0.0051047261552874,0.00082671405174029,-0.45418338447365,-0.36077594881549,-4.0178135571106,9.9130385245505
0.00060701723199428,-0.0021427930560208,-0.4536518768026,-0.31276455649317,-4.142851523544,9.890907745868
-0.0019275353528049,-0.0026613740976176,-0.45337559528221,-0.3466098730192,-4.2957387950124,10.006856583988
-0.0015394050498841,0.000598332017025,-0.45381575598988,-0.44200839206632,-4.2719579757605,10.06488309639
-0.0021619942924015,0.00025058221447125,-0.4548483925914,-0.44392713325637,-4.1366042793964,10.007765631931
-0.0050866951485413,0.0012719948823006,-0.45597963370269,-0.43351306326791,-4.003808637487,9.9532757871415
-0.01249269087626,0.0036236956499555,-0.45636818864728,-0.48640110377773,-4.1079823418639,9.8720994190703
-0.014754287244821,0.00015064130246216,-0.45644346035019,-0.43486093821107,-4.3343199905843,9.8233195062097
-0.013124644158098,-0.0022779548929072,-0.45562994129766,-0.34369679747941,-4.4091069919967,9.7720615802783
-0.0094099475343832,-0.00011676165897109,-0.45534045010301,-0.4310422778575,-4.2720959431972,9.6889823432365
-0.0079444554042257,-0.0042662474101254,-0.45547238258756,-0.46798093617887,-4.2524315517176,9.713329991751
-0.0072012870935919,-0.011823810298607,-0.45571352519943,-0.34058879575204,-4.38106681896,9.9407704929884
-0.0011575940295531,-0.0066977387538156,-0.45716649641951,-0.39882047638923,-4.339296796116,10.11700991904
0.0034050450748799,0.0017694220592567,-0.45836252195659,-0.54406240493085,-4.0800072766986,9.9855034311841
0.00010578831364788,-0.0037879912496318,-0.4581041436631,-0.43434304419122,-4.0518211851938,9.8462429165065
-0.0037830799333993,-0.005078292562187,-0.45842752211363,-0.31858158756254,-4.2942930074147,9.8506764790305
-0.0017666179433894,0.00034695132214104,-0.45923489379659,-0.40045434942816,-4.3755640563025,9.7459200071759
3.7374748119007e-05,-0.0023090913761801,-0.4591006597271,-0.42887119701393,-4.2987094478571,9.6296670060996
-0.0017277314640988,-0.0094777276697531,-0.45835656076804,-0.35200051746184,-4.3412780306786,9.6666769551846
-0.001552571744484,-0.0063670685192901,-0.45793557665283,-0.38993543984257,-4.3913063260768,9.7128504119069
-0.0015221859828114,-0.0049200082413966,-0.45829624015491,-0.49289012386618,-4.4049253771653,9.7012778501209
-9.2358085389703e-05,-0.0095205070051871,-0.45838830413167,-0.46923660528625,-4.4149865705905,9.7774061726028
1.5995627418753e-05,-0.0092744309544091,-0.45862705851192,-0.39210111449332,-4.4441635850019,9.8321552467123
0.0013410962833059,-0.0049237663112477,-0.45747099973513,-0.43399594731932,-4.5066140472516,9.8217669597055
0.00224243184081,-0.0080972013645605,-0.45512484977486,-0.44958155522142,-4.5537569401639,9.9065219157497
0.0042385670646885,-0.0092106211598765,-0.45450012230863,-0.37450932193821,-4.5862833991393,9.9669986283872
0.0072462820049853,-0.004709027985895,-0.45492610396234,-0.37840792364748,-4.5273658892684,9.8923888341291
0.0096198397042375,-0.0048036737880107,-0.45494018836799,-0.48861173510036,-4.4376110058781,9.8625555090098
0.010129863748602,-0.0058936227198091,-0.45342066011279,-0.5386199748353,-4.4361693549964,9.7963071826583
0.011140884186312,-0.0089425793118378,-0.45309656109587,-0.47140197861001,-4.625818951747,9.7819661052596
0.017043251558365,-0.011016692415062,-0.45316307693149,-0.42815668181851,-4.7235411089849,9.8360611894706
0.02567226382461,-0.0087011885528028,-0.45344461539177,-0.48960317954573,-4.5108649426372,9.79483201105
0.026372424250919,-0.0097420102698824,-0.452009923083,-0.51892770261387,-4.4279652012416,9.6984972093925
0.026927060613281,-0.0174592087294,-0.45200693462055,-0.40744354722179,-4.5064954210554,9.8067226279836
0.028768001521289,-0.01610332741999,-0.45224139442747,-0.39455201513852,-4.5251561078971,9.9581892337861
0.031148801293095,-0.010675828306992,-0.45268518526335,-0.52705421286774,-4.2999526917125,9.9274558487182
0.025855481099131,-0.012950454060943,-0.45203640747385,-0.50415608093758,-4.1419647879556,9.8056324714105
0.016955158934261,-0.015128385951801,-0.45152994635277,-0.40015266879694,-4.2130250697623,9.7578676006989
0.010381385094122,-0.011894628059031,-0.45195445439985,-0.4255847684774,-4.3724863092979,9.6817474605941
0.0070331773300039,-0.014064433850176,-0.45169128623988,-0.42737205320579,-4.3969683629032,9.6916103415049
0.0052867007305033,-0.01666476877265,-0.45035309330389,-0.36232124522492,-4.3592181084678,9.7402987902792
0.0044201956209278,-0.015882553456753,-0.44926962930831,-0.37704805844119,-4.3179803921976,9.8267589717373
0.0038666662777886,-0.01505267043824,-0.44873118491206,-0.42295584967501,-4.229483333368,9.8942501259767
0.0035416663361203,-0.015077769872504,-0.44901450717525,-0.46872747222376,-4.1465958333628,9.9181676070802
0.0010514163857023,-0.013279604391628,-0.44945333109897,-0.48150335139019,-4.1435664583583,9.8741174660182
0.00019920392784694,-0.015781663732884,-0.44887383143412,-0.45603284868166,-4.2703664896046,9.8841948461155
0.0024988233386699,-0.017831914172951,-0.449111756719,-0.39752792137941,-4.3706615161639,9.9729656191981
0.0077954998378694,-0.019090127047009,-0.44746449321115,-0.3580437331725,-4.3659872887393,10.063660776318
0.013523174862189,-0.018656607989957,-0.44797381922948,-0.33541717319663,-4.3103241954284,10.195291659871
0.017593698632861,-0.016249616791464,-0.44813074634506,-0.33049459721713,-4.2769455661142,10.27951791089
0.021767643837932,-0.011256174272744,-0.4491506343933,-0.37306540763456,-4.238388731197,10.216440224257
0.022550997262242,-0.0084517481318325,-0.4497115392343,-0.45263059648938,-4.2702954215175,10.062984190618
0.023642847672906,-0.010485485912058,-0.44967680834916,-0.45936100701597,-4.3788061082899,9.9498415620254
0.02615192052197,-0.011837663025249,-0.44954528709678,-0.44978185596358,-4.4308251920464,9.9086153277216
0.029430632443674,-0.011457013571462,-0.44928049403227,-0.44852457756904,-4.4157914132394,9.8925930285633
0.031337037577123,-0.014913461535742,-0.44851241992743,-0.39939589093368,-4.4147277012535,10.015039074279
0.034415481940555,-0.015172442305381,-0.44777255693831,-0.32979650729363,-4.3866135460655,10.162543213137
0.035160159649471,-0.0095395759595739,-0.44802567339757,-0.31212703119959,-4.3254565141557,10.131606731166
0.034728135702051,-0.0049766395656378,-0.44896832238793,-0.39843297651965,-4.2132630370323,9.9909207214915
0.030541915346743,-0.0040141436307921,-0.44895657402974,-0.4843330300417,-4.1528935814775,9.8571026132678
0.024349628044732,-0.0037855220861733,-0.44862558792528,-0.49172307553545,-4.2100745442558,9.7015072212776
0.019284183838022,-0.0078571937732473,-0.44833224973649,-0.47680961420513,-4.2705433626175,9.614551138086
0.015824556262319,-0.0098376147072602,-0.44779791227602,-0.44208317207436,-4.2867818582248,9.6256434673731
0.014071872822971,-0.012533472501171,-0.44673772543461,-0.36746069626321,-4.2404645794911,9.6945919472671
0.013150591899525,-0.012894451625996,-0.44634356661942,-0.32300659182372,-4.0783198925675,9.766548155177
0.010410003114596,-0.0097632838820962,-0.44529303162651,-0.36982060305017,-3.9757169086823,9.8164459319005
0.007372502647407,-0.010467791299782,-0.44722757688253,-0.42693751259264,-3.94385437238,9.8657740421154
0.0060956272502959,-0.012883122604814,-0.44801244035015,-0.42583688570375,-3.936496216523,9.9137329357981
0.0043187831627515,-0.012147654214092,-0.44842907429763,-0.43339135284818,-3.8772167840445,9.9544829954284
0.0019039656883388,-0.012602506081978,-0.44938771315298,-0.44348764992096,-3.8153542664379,9.9983005461141
-0.002772129164912,-0.013788630169682,-0.45086855618004,-0.45179950243281,-3.8287411264722,10.091105464197
-0.0059098097901752,-0.011870335644229,-0.45100077275303,-0.42515957706789,-3.7113149575014,10.046089644567
-0.012980838321649,-0.010097285297595,-0.45207765684008,-0.40686564050771,-3.7584277138761,9.8611261978823
-0.017725212573402,-0.015025192502956,-0.45155150831407,-0.37508579443155,-4.0149085567947,9.8941372682
-0.016516930687391,-0.017796413627512,-0.45299728206696,-0.36260792526682,-4.3061022732755,10.07449167797
-0.0078368910842827,-0.012774951583386,-0.45351668975691,-0.4582467364768,-4.2663969322842,10.071327926274
-0.0018433574216403,-0.014349208845878,-0.45527518629338,-0.47635972600528,-4.0356673924416,9.8665737373333
-0.0012338538083942,-0.018801327518996,-0.45577240834937,-0.38117576710448,-4.0474472835753,9.7724076767333
0.0018207242628649,-0.017370128391147,-0.45635254709696,-0.37834440203881,-4.154105191039,9.6295015252233
0.0062531156234352,-0.019536109132475,-0.45620816503242,-0.41183274173299,-4.2949394123832,9.5167912964398
0.01280164827992,-0.025755692762603,-0.45517344027756,-0.38779783047304,-4.4522535005257,9.4807026019738
0.020394401037932,-0.028711338848213,-0.45585842423592,-0.39861315590209,-4.5704154754468,9.6182072116778
0.027628240882242,-0.030772138020981,-0.45602966060053,-0.45745618251677,-4.5156181541298,9.8066361299261
0.033157504749906,-0.031545817317834,-0.45563221151045,-0.46932775513926,-4.2077554310103,9.9152157104372
0.02993737903742,-0.029062444720159,-0.45579387978389,-0.42564359186837,-4.0763621163588,9.9546033538716
0.023894272181807,-0.030410578012135,-0.4548392978163,-0.30967205308811,-4.335267798905,10.065377850791
0.024231131354536,-0.028272991310315,-0.45480040314386,-0.2164662451249,-4.5201626290692,10.203036173172
0.029081961651356,-0.018540542613768,-0.45444934267228,-0.23451630835616,-4.4188732347088,9.9419707471964
0.030556167403652,-0.020253461221702,-0.45294644127144,-0.25959386210274,-4.3935572495025,9.8022501351169
0.029877242293104,-0.026344442038447,-0.45280447508072,-0.27667978278733,-4.5006936620771,9.9563226148494
0.031983655949139,-0.01989527573268,-0.45210780381861,-0.38964781536923,-4.4920696127656,9.985194222622
0.032041607556768,-0.018344984372778,-0.45184413324582,-0.51772564306384,-4.2780091708507,9.8865400892287
0.026831866423253,-0.026810236716861,-0.45208501325895,-0.45343179660427,-4.1492927952231,9.9432490758444
0.020087586459765,-0.024407201209332,-0.45177826127011,-0.35853702711363,-4.1184538759397,9.9695667144677
0.0133544484908,-0.022373621027932,-0.45085002207959,-0.27361647304658,-4.1779657945487,9.9631817072976
0.0079972812171801,-0.026639077873742,-0.44954501876765,-0.2113340020896,-4.1673509253664,10.125814451203
0.0049046890346031,-0.021122216192681,-0.4491947659525,-0.24168890177616,-4.1005782865614,10.181042283522
0.0020554856794126,-0.015673883763779,-0.44954955105963,-0.34256556650973,-4.0328415435772,10.038970940994
-0.0023418371724993,-0.021613301199212,-0.44978961840068,-0.39057073153327,-4.1148553120406,10.129290299845
-0.0020490615966244,-0.02261630601933,-0.44946867564058,-0.37382012180328,-4.2352220152345,10.235581754868
0.0017292976428693,-0.019301860116431,-0.44969237429449,-0.37308210353279,-4.2571337129494,10.195804491638
0.0046544029964389,-0.022786081098966,-0.45029951815032,-0.29053978800287,-4.230143656007,10.206153817892
0.007058242546973,-0.022245168934121,-0.44870809042777,-0.24562381980244,-4.1963121076059,10.193110745208
0.0078025061649271,-0.019124393594003,-0.44842787686361,-0.28687024683207,-4.226340291465,10.086054133427
0.010052130240188,-0.024093234554903,-0.44798869533407,-0.28117470980726,-4.2473342477453,10.107046013413
0.01258231070416,-0.024734749371667,-0.44815689103396,-0.24991850333617,-4.2841991105835,10.159689111401
0.016967964098536,-0.021165536965917,-0.44861935737886,-0.25314072783575,-4.192339243996,10.015810744691
0.017400269483755,-0.02344470642103,-0.44758895377203,-0.22757461866039,-4.0293733573966,9.8303191329873
